iD,quality,length,country,url,birdName
192196,D,24,Germany,www.xeno-canto.org/192196/download,Erithacus rubecula
168460,D,36,Spain,www.xeno-canto.org/168460/download,Erithacus rubecula
132565,D,73,Russian Federation,www.xeno-canto.org/132565/download,Erithacus rubecula
549435,E,52,Belgium,www.xeno-canto.org/549435/download,Erithacus rubecula
506492,E,5,Spain,www.xeno-canto.org/506492/download,Erithacus rubecula
503644,E,9,Netherlands,www.xeno-canto.org/503644/download,Erithacus rubecula
479169,E,94,Ireland,www.xeno-canto.org/479169/download,Erithacus rubecula
462072,E,5,Netherlands,www.xeno-canto.org/462072/download,Erithacus rubecula
396917,E,31,United Kingdom,www.xeno-canto.org/396917/download,Erithacus rubecula
354447,E,151,United Kingdom,www.xeno-canto.org/354447/download,Erithacus rubecula
337893,E,2,Italy,www.xeno-canto.org/337893/download,Erithacus rubecula
337889,E,15,Italy,www.xeno-canto.org/337889/download,Erithacus rubecula
335393,E,203,Germany,www.xeno-canto.org/335393/download,Erithacus rubecula
310535,E,2,France,www.xeno-canto.org/310535/download,Erithacus rubecula
307577,E,62,France,www.xeno-canto.org/307577/download,Erithacus rubecula
296940,E,74,United Kingdom,www.xeno-canto.org/296940/download,Erithacus rubecula
278538,E,22,France,www.xeno-canto.org/278538/download,Erithacus rubecula
236804,E,104,Poland,www.xeno-canto.org/236804/download,Erithacus rubecula
209413,E,24,Spain,www.xeno-canto.org/209413/download,Erithacus rubecula
167387,E,109,Spain,www.xeno-canto.org/167387/download,Erithacus rubecula
550742,A,15,Spain,www.xeno-canto.org/550742/download,Passer domesticus
550006,A,31,Belgium,www.xeno-canto.org/550006/download,Passer domesticus
550004,A,31,Belgium,www.xeno-canto.org/550004/download,Passer domesticus
548756,A,26,Netherlands,www.xeno-canto.org/548756/download,Passer domesticus
548755,A,472,Netherlands,www.xeno-canto.org/548755/download,Passer domesticus
548753,A,41,Netherlands,www.xeno-canto.org/548753/download,Passer domesticus
548752,A,58,Netherlands,www.xeno-canto.org/548752/download,Passer domesticus
547014,A,75,Finland,www.xeno-canto.org/547014/download,Passer domesticus
546519,A,56,France,www.xeno-canto.org/546519/download,Passer domesticus
546206,A,36,France,www.xeno-canto.org/546206/download,Passer domesticus
545735,A,15,Belgium,www.xeno-canto.org/545735/download,Passer domesticus
545734,A,40,Belgium,www.xeno-canto.org/545734/download,Passer domesticus
544652,A,49,Spain,www.xeno-canto.org/544652/download,Passer domesticus
544643,A,25,Spain,www.xeno-canto.org/544643/download,Passer domesticus
544308,A,42,Spain,www.xeno-canto.org/544308/download,Passer domesticus
544305,A,39,Spain,www.xeno-canto.org/544305/download,Passer domesticus
544200,A,20,Spain,www.xeno-canto.org/544200/download,Passer domesticus
543378,A,87,France,www.xeno-canto.org/543378/download,Passer domesticus
543376,A,60,France,www.xeno-canto.org/543376/download,Passer domesticus
543237,A,35,France,www.xeno-canto.org/543237/download,Passer domesticus
542231,A,17,Mexico,www.xeno-canto.org/542231/download,Passer domesticus
541041,A,10,United Kingdom,www.xeno-canto.org/541041/download,Passer domesticus
539455,A,6,France,www.xeno-canto.org/539455/download,Passer domesticus
538771,A,28,Spain,www.xeno-canto.org/538771/download,Passer domesticus
538635,A,63,Poland,www.xeno-canto.org/538635/download,Passer domesticus
537768,A,19,Poland,www.xeno-canto.org/537768/download,Passer domesticus
537083,A,1197,Netherlands,www.xeno-canto.org/537083/download,Passer domesticus
535726,A,21,Ukraine,www.xeno-canto.org/535726/download,Passer domesticus
535725,A,27,Ukraine,www.xeno-canto.org/535725/download,Passer domesticus
533263,A,180,Portugal,www.xeno-canto.org/533263/download,Passer domesticus
530808,A,36,Germany,www.xeno-canto.org/530808/download,Passer domesticus
521289,A,25,Mexico,www.xeno-canto.org/521289/download,Passer domesticus
521288,A,23,Mexico,www.xeno-canto.org/521288/download,Passer domesticus
519514,A,8,France,www.xeno-canto.org/519514/download,Passer domesticus
514021,A,29,Germany,www.xeno-canto.org/514021/download,Passer domesticus
513501,A,29,United States,www.xeno-canto.org/513501/download,Passer domesticus
513500,A,25,United States,www.xeno-canto.org/513500/download,Passer domesticus
512608,A,13,France,www.xeno-canto.org/512608/download,Passer domesticus
512602,A,29,France,www.xeno-canto.org/512602/download,Passer domesticus
511609,A,57,Sweden,www.xeno-canto.org/511609/download,Passer domesticus
511608,A,109,Sweden,www.xeno-canto.org/511608/download,Passer domesticus
511607,A,17,Sweden,www.xeno-canto.org/511607/download,Passer domesticus
511029,A,100,Ukraine,www.xeno-canto.org/511029/download,Passer domesticus
511028,A,108,Ukraine,www.xeno-canto.org/511028/download,Passer domesticus
509502,A,32,Romania,www.xeno-canto.org/509502/download,Passer domesticus
509499,A,17,Romania,www.xeno-canto.org/509499/download,Passer domesticus
508461,A,31,Australia,www.xeno-canto.org/508461/download,Passer domesticus
503475,A,29,Portugal,www.xeno-canto.org/503475/download,Passer domesticus
503474,A,6,Portugal,www.xeno-canto.org/503474/download,Passer domesticus
502429,A,49,France,www.xeno-canto.org/502429/download,Passer domesticus
500409,A,90,France,www.xeno-canto.org/500409/download,Passer domesticus
499651,A,53,Portugal,www.xeno-canto.org/499651/download,Passer domesticus
497819,A,77,Mauritania,www.xeno-canto.org/497819/download,Passer domesticus
495991,A,480,Netherlands,www.xeno-canto.org/495991/download,Passer domesticus
495851,A,149,Netherlands,www.xeno-canto.org/495851/download,Passer domesticus
495501,A,111,Russian Federation,www.xeno-canto.org/495501/download,Passer domesticus
489680,A,149,Netherlands,www.xeno-canto.org/489680/download,Passer domesticus
485516,A,129,United States,www.xeno-canto.org/485516/download,Passer domesticus
479935,A,80,Spain,www.xeno-canto.org/479935/download,Passer domesticus
479586,A,59,Mexico,www.xeno-canto.org/479586/download,Passer domesticus
472457,A,67,Poland,www.xeno-canto.org/472457/download,Passer domesticus
471520,A,52,Germany,www.xeno-canto.org/471520/download,Passer domesticus
469947,A,60,France,www.xeno-canto.org/469947/download,Passer domesticus
468467,A,47,France,www.xeno-canto.org/468467/download,Passer domesticus
468461,A,23,France,www.xeno-canto.org/468461/download,Passer domesticus
468459,A,60,France,www.xeno-canto.org/468459/download,Passer domesticus
468457,A,59,France,www.xeno-canto.org/468457/download,Passer domesticus
468309,A,55,France,www.xeno-canto.org/468309/download,Passer domesticus
468308,A,58,France,www.xeno-canto.org/468308/download,Passer domesticus
468305,A,131,France,www.xeno-canto.org/468305/download,Passer domesticus
467941,A,47,France,www.xeno-canto.org/467941/download,Passer domesticus
467940,A,166,France,www.xeno-canto.org/467940/download,Passer domesticus
463361,A,20,Poland,www.xeno-canto.org/463361/download,Passer domesticus
460279,A,53,India,www.xeno-canto.org/460279/download,Passer domesticus
459671,A,10,Poland,www.xeno-canto.org/459671/download,Passer domesticus
459146,A,49,United Kingdom,www.xeno-canto.org/459146/download,Passer domesticus
445794,A,329,Netherlands,www.xeno-canto.org/445794/download,Passer domesticus
445435,A,25,United Arab Emirates,www.xeno-canto.org/445435/download,Passer domesticus
444029,A,25,Norway,www.xeno-canto.org/444029/download,Passer domesticus
443452,A,30,Brazil,www.xeno-canto.org/443452/download,Passer domesticus
438428,A,76,France,www.xeno-canto.org/438428/download,Passer domesticus
437798,A,30,France,www.xeno-canto.org/437798/download,Passer domesticus
431685,A,57,Russian Federation,www.xeno-canto.org/431685/download,Passer domesticus
430945,A,64,Russian Federation,www.xeno-canto.org/430945/download,Passer domesticus
430944,A,157,Russian Federation,www.xeno-canto.org/430944/download,Passer domesticus
430943,A,86,Russian Federation,www.xeno-canto.org/430943/download,Passer domesticus
428537,A,27,Brazil,www.xeno-canto.org/428537/download,Passer domesticus
416611,A,23,Portugal,www.xeno-canto.org/416611/download,Passer domesticus
414548,A,51,Spain,www.xeno-canto.org/414548/download,Passer domesticus
414547,A,51,Spain,www.xeno-canto.org/414547/download,Passer domesticus
405293,A,83,Iran,www.xeno-canto.org/405293/download,Passer domesticus
405292,A,24,Iran,www.xeno-canto.org/405292/download,Passer domesticus
405237,A,64,Iran,www.xeno-canto.org/405237/download,Passer domesticus
405192,A,50,Iran,www.xeno-canto.org/405192/download,Passer domesticus
402159,A,120,Ukraine,www.xeno-canto.org/402159/download,Passer domesticus
400941,A,26,Germany,www.xeno-canto.org/400941/download,Passer domesticus
388296,A,21,South Africa,www.xeno-canto.org/388296/download,Passer domesticus
388295,A,23,South Africa,www.xeno-canto.org/388295/download,Passer domesticus
384567,A,42,Germany,www.xeno-canto.org/384567/download,Passer domesticus
384539,A,58,Greece,www.xeno-canto.org/384539/download,Passer domesticus
384488,A,42,Germany,www.xeno-canto.org/384488/download,Passer domesticus
383538,A,30,Germany,www.xeno-canto.org/383538/download,Passer domesticus
380358,A,17,Germany,www.xeno-canto.org/380358/download,Passer domesticus
379470,A,34,Spain,www.xeno-canto.org/379470/download,Passer domesticus
364247,A,10,Belgium,www.xeno-canto.org/364247/download,Passer domesticus
351547,A,10,United States,www.xeno-canto.org/351547/download,Passer domesticus
349815,A,9,Finland,www.xeno-canto.org/349815/download,Passer domesticus
349814,A,13,Turkey,www.xeno-canto.org/349814/download,Passer domesticus
344330,A,20,France,www.xeno-canto.org/344330/download,Passer domesticus
344328,A,90,France,www.xeno-canto.org/344328/download,Passer domesticus
344319,A,81,Germany,www.xeno-canto.org/344319/download,Passer domesticus
325716,A,75,France,www.xeno-canto.org/325716/download,Passer domesticus
325709,A,30,Germany,www.xeno-canto.org/325709/download,Passer domesticus
324840,A,46,Estonia,www.xeno-canto.org/324840/download,Passer domesticus
303718,A,23,United States,www.xeno-canto.org/303718/download,Passer domesticus
281739,A,46,Belgium,www.xeno-canto.org/281739/download,Passer domesticus
281738,A,89,Belgium,www.xeno-canto.org/281738/download,Passer domesticus
253313,A,22,Mexico,www.xeno-canto.org/253313/download,Passer domesticus
245732,A,63,France,www.xeno-canto.org/245732/download,Passer domesticus
240216,A,20,Norway,www.xeno-canto.org/240216/download,Passer domesticus
240215,A,77,Norway,www.xeno-canto.org/240215/download,Passer domesticus
239375,A,39,Sweden,www.xeno-canto.org/239375/download,Passer domesticus
236834,A,19,Norway,www.xeno-canto.org/236834/download,Passer domesticus
236476,A,66,Norway,www.xeno-canto.org/236476/download,Passer domesticus
210486,A,143,Poland,www.xeno-canto.org/210486/download,Passer domesticus
210466,A,400,Poland,www.xeno-canto.org/210466/download,Passer domesticus
209059,A,15,Finland,www.xeno-canto.org/209059/download,Passer domesticus
192306,A,58,United States,www.xeno-canto.org/192306/download,Passer domesticus
192305,A,64,United States,www.xeno-canto.org/192305/download,Passer domesticus
189202,A,99,India,www.xeno-canto.org/189202/download,Passer domesticus
180750,A,231,United Kingdom,www.xeno-canto.org/180750/download,Passer domesticus
151157,A,107,Poland,www.xeno-canto.org/151157/download,Passer domesticus
151150,A,49,Poland,www.xeno-canto.org/151150/download,Passer domesticus
151115,A,79,Poland,www.xeno-canto.org/151115/download,Passer domesticus
142742,A,53,Netherlands,www.xeno-canto.org/142742/download,Passer domesticus
139770,A,221,Germany,www.xeno-canto.org/139770/download,Passer domesticus
139186,A,25,Spain,www.xeno-canto.org/139186/download,Passer domesticus
132428,A,14,France,www.xeno-canto.org/132428/download,Passer domesticus
131299,A,31,Burundi,www.xeno-canto.org/131299/download,Passer domesticus
116041,A,39,Chile,www.xeno-canto.org/116041/download,Passer domesticus
112666,A,27,Oman,www.xeno-canto.org/112666/download,Passer domesticus
107146,A,42,Sweden,www.xeno-canto.org/107146/download,Passer domesticus
105519,A,189,Germany,www.xeno-canto.org/105519/download,Passer domesticus
100530,A,60,Mozambique,www.xeno-canto.org/100530/download,Passer domesticus
100117,A,81,Germany,www.xeno-canto.org/100117/download,Passer domesticus
93487,A,153,Poland,www.xeno-canto.org/93487/download,Passer domesticus
90864,A,49,Morocco,www.xeno-canto.org/90864/download,Passer domesticus
79055,A,21,Germany,www.xeno-canto.org/79055/download,Passer domesticus
76898,A,9,Spain,www.xeno-canto.org/76898/download,Passer domesticus
76013,A,37,Germany,www.xeno-canto.org/76013/download,Passer domesticus
71039,A,20,United States,www.xeno-canto.org/71039/download,Passer domesticus
44727,A,156,Poland,www.xeno-canto.org/44727/download,Passer domesticus
34628,A,21,United States,www.xeno-canto.org/34628/download,Passer domesticus
5954,A,42,Mexico,www.xeno-canto.org/5954/download,Passer domesticus
537248,B,36,Egypt,www.xeno-canto.org/537248/download,Passer domesticus
537244,B,91,Egypt,www.xeno-canto.org/537244/download,Passer domesticus
535531,B,96,Spain,www.xeno-canto.org/535531/download,Passer domesticus
532032,B,8,Austria,www.xeno-canto.org/532032/download,Passer domesticus
531007,B,85,United States,www.xeno-canto.org/531007/download,Passer domesticus
522079,B,63,Netherlands,www.xeno-canto.org/522079/download,Passer domesticus
517593,B,41,Brazil,www.xeno-canto.org/517593/download,Passer domesticus
509836,B,185,United States,www.xeno-canto.org/509836/download,Passer domesticus
500862,B,39,New Zealand,www.xeno-canto.org/500862/download,Passer domesticus
481091,B,13,Ukraine,www.xeno-canto.org/481091/download,Passer domesticus
481090,B,87,Ukraine,www.xeno-canto.org/481090/download,Passer domesticus
481089,B,15,Ukraine,www.xeno-canto.org/481089/download,Passer domesticus
480908,B,11,Azerbaijan,www.xeno-canto.org/480908/download,Passer domesticus
480907,B,147,Azerbaijan,www.xeno-canto.org/480907/download,Passer domesticus
480906,B,205,Azerbaijan,www.xeno-canto.org/480906/download,Passer domesticus
480904,B,261,Azerbaijan,www.xeno-canto.org/480904/download,Passer domesticus
475649,B,29,United Kingdom,www.xeno-canto.org/475649/download,Passer domesticus
475447,B,14,France,www.xeno-canto.org/475447/download,Passer domesticus
475444,B,41,France,www.xeno-canto.org/475444/download,Passer domesticus
474807,B,40,Portugal,www.xeno-canto.org/474807/download,Passer domesticus
474804,B,19,Portugal,www.xeno-canto.org/474804/download,Passer domesticus
469998,B,209,Netherlands,www.xeno-canto.org/469998/download,Passer domesticus
468469,B,65,France,www.xeno-canto.org/468469/download,Passer domesticus
468464,B,127,France,www.xeno-canto.org/468464/download,Passer domesticus
467231,B,37,France,www.xeno-canto.org/467231/download,Passer domesticus
462188,B,26,Poland,www.xeno-canto.org/462188/download,Passer domesticus
460286,B,39,India,www.xeno-canto.org/460286/download,Passer domesticus
459343,B,27,United States,www.xeno-canto.org/459343/download,Passer domesticus
444747,B,11,Mexico,www.xeno-canto.org/444747/download,Passer domesticus
441542,B,19,Germany,www.xeno-canto.org/441542/download,Passer domesticus
436307,B,142,Spain,www.xeno-canto.org/436307/download,Passer domesticus
432295,B,60,South Africa,www.xeno-canto.org/432295/download,Passer domesticus
432294,B,69,South Africa,www.xeno-canto.org/432294/download,Passer domesticus
421492,B,16,Brazil,www.xeno-canto.org/421492/download,Passer domesticus
421491,B,65,Brazil,www.xeno-canto.org/421491/download,Passer domesticus
418161,B,17,Brazil,www.xeno-canto.org/418161/download,Passer domesticus
410548,B,28,Ireland,www.xeno-canto.org/410548/download,Passer domesticus
398836,B,21,Germany,www.xeno-canto.org/398836/download,Passer domesticus
387939,B,479,Germany,www.xeno-canto.org/387939/download,Passer domesticus
387937,B,120,Germany,www.xeno-canto.org/387937/download,Passer domesticus
382330,B,79,United States,www.xeno-canto.org/382330/download,Passer domesticus
380687,B,22,Spain,www.xeno-canto.org/380687/download,Passer domesticus
379469,B,6,Spain,www.xeno-canto.org/379469/download,Passer domesticus
378175,B,22,Denmark,www.xeno-canto.org/378175/download,Passer domesticus
377232,B,79,Netherlands,www.xeno-canto.org/377232/download,Passer domesticus
376730,B,3,Switzerland,www.xeno-canto.org/376730/download,Passer domesticus
375351,B,93,Germany,www.xeno-canto.org/375351/download,Passer domesticus
374569,B,131,Netherlands,www.xeno-canto.org/374569/download,Passer domesticus
369892,B,10,Brazil,www.xeno-canto.org/369892/download,Passer domesticus
369746,B,33,Ukraine,www.xeno-canto.org/369746/download,Passer domesticus
368630,B,45,Sweden,www.xeno-canto.org/368630/download,Passer domesticus
367543,B,92,Norway,www.xeno-canto.org/367543/download,Passer domesticus
367473,B,33,France,www.xeno-canto.org/367473/download,Passer domesticus
365515,B,27,Netherlands,www.xeno-canto.org/365515/download,Passer domesticus
